,0
2142,2.35
2143,2.35
2144,2.35
2145,2.35
2146,2.35
2147,2.35
2148,2.35
2149,2.35
2150,2.35
2151,2.35
2152,2.35
2153,2.35
2154,2.35
2155,2.35
2156,2.35
2157,2.35
2158,2.35
2159,2.35
2160,2.35
2161,2.35
2162,2.35
2163,2.35
2164,2.35
2165,2.35
2166,2.35
2167,2.35
2168,2.35
2169,2.35
2170,2.35
2171,2.35
2172,2.35
2173,2.35
2174,2.35
2175,2.35
2176,2.35
2177,2.35
2178,2.35
2179,2.35
2180,2.35
2181,2.35
2182,2.35
2183,2.35
2184,2.35
2185,2.35
2186,2.35
2187,2.35
2188,2.35
2189,2.35
2190,2.35
2191,2.35
2192,2.35
2193,2.35
2194,2.35
2195,2.35
2196,2.35
2197,2.35
2198,2.35
2199,2.35
2200,2.37
2201,2.37
2202,2.37
2203,2.37
2204,2.37
2205,2.37
2206,2.37
2207,2.37
2208,2.37
2209,2.37
2210,2.37
2211,2.37
2212,2.37
2213,2.37
2214,2.37
2215,2.37
2216,2.37
2217,2.37
2218,2.37
2219,2.37
2220,2.37
2221,2.37
2222,2.37
2223,2.37
2224,2.37
2225,2.37
2226,2.37
2227,2.37
2228,2.37
2229,2.37
2230,2.37
2231,2.37
2232,2.37
2233,2.37
2234,2.37
2235,2.37
2236,2.37
2237,2.37
2238,2.37
2239,2.37
2240,2.37
2241,2.37
2242,2.37
2243,2.37
2244,2.37
2245,2.37
2246,2.37
2247,2.37
2248,2.37
2249,2.37
2250,2.37
2251,2.37
2252,2.37
2253,2.37
2254,2.37
2255,2.37
2256,2.37
2257,2.37
2258,2.37
2259,2.37
2260,2.37
2261,2.37
2262,2.37
2263,2.37
2264,2.37
2265,2.37
2266,2.37
2267,2.37
2268,2.37
2269,2.37
2270,2.37
2271,2.37
2272,2.37
2273,2.37
2274,2.37
2275,2.37
2276,2.37
2277,2.37
2278,2.37
2279,2.37
2280,2.37
2281,2.37
2282,2.37
2283,2.37
2284,2.37
2285,2.37
2286,2.37
2287,2.37
2288,2.37
2289,2.37
2290,2.37
2291,2.37
2292,2.37
2293,2.37
2294,2.37
2295,2.37
2296,2.37
2297,2.37
2298,2.37
2299,2.37
2300,2.4
2301,2.4
2302,2.4
2303,2.4
2304,2.4
2305,2.4
2306,2.4
2307,2.4
2308,2.4
2309,2.4
2310,2.4
2311,2.4
2312,2.4
2313,2.4
2314,2.4
2315,2.4
2316,2.4
2317,2.4
2318,2.4
2319,2.4
2320,2.4
2321,2.4
2322,2.4
2323,2.4
2324,2.4
2325,2.4
2326,2.4
2327,2.4
2328,2.4
2329,2.4
2330,2.4
2331,2.4
2332,2.4
2333,2.4
2334,2.4
2335,2.4
2336,2.4
2337,2.4
2338,2.4
2339,2.4
2340,2.4
2341,2.4
2342,2.4
2343,2.4
2344,2.4
2345,2.4
2346,2.4
2347,2.4
2348,2.4
2349,2.4
2350,2.4
2351,2.4
2352,2.4
2353,2.4
2354,2.4
2355,2.4
2356,2.4
2357,2.4
2358,2.4
2359,2.4
2360,2.4
2361,2.4
2362,2.4
2363,2.4
2364,2.4
2365,2.4
2366,2.4
2367,2.4
2368,2.4
2369,2.4
2370,2.4
2371,2.4
2372,2.4
2373,2.4
2374,2.4
2375,2.4
2376,2.4
2377,2.4
2378,2.4
2379,2.4
2380,2.4
2381,2.4
2382,2.4
2383,2.4
2384,2.4
2385,2.4
2386,2.4
2387,2.4
2388,2.4
2389,2.4
2390,2.4
2391,2.4
2392,2.4
2393,2.4
2394,2.4
2395,2.4
2396,2.4
2397,2.4
2398,2.4
2399,2.4
2400,2.38
2401,2.38
2402,2.38
2403,2.38
2404,2.38
2405,2.38
2406,2.38
2407,2.38
2408,2.38
2409,2.38
2410,2.38
2411,2.38
2412,2.38
2413,2.38
2414,2.38
2415,2.38
2416,2.38
2417,2.38
2418,2.38
2419,2.38
2420,2.38
2421,2.38
2422,2.38
2423,2.38
2424,2.38
2425,2.38
2426,2.38
2427,2.38
2428,2.38
2429,2.38
2430,2.38
2431,2.38
2432,2.38
2433,2.38
2434,2.38
2435,2.38
2436,2.38
2437,2.38
2438,2.38
2439,2.38
2440,2.38
2441,2.38
2442,2.38
2443,2.38
2444,2.38
2445,2.38
2446,2.38
2447,2.38
2448,2.38
2449,2.38
2450,2.38
2451,2.38
2452,2.38
2453,2.38
2454,2.38
2455,2.38
2456,2.38
2457,2.38
2458,2.38
2459,2.38
2460,2.38
2461,2.38
2462,2.38
2463,2.38
2464,2.38
2465,2.38
2466,2.38
2467,2.38
2468,2.38
2469,2.38
2470,2.38
2471,2.38
2472,2.38
2473,2.38
2474,2.38
2475,2.38
2476,2.38
2477,2.38
2478,2.38
2479,2.38
2480,2.38
2481,2.38
2482,2.38
2483,2.38
2484,2.38
2485,2.38
2486,2.38
2487,2.38
2488,2.38
2489,2.38
2490,2.38
2491,2.38
2492,2.38
2493,2.38
2494,2.38
2495,2.38
2496,2.38
2497,2.38
2498,2.38
2499,2.38
2500,2.26
2501,2.26
2502,2.26
2503,2.26
2504,2.26
2505,2.26
2506,2.26
2507,2.26
2508,2.26
2509,2.26
2510,2.26
2511,2.26
2512,2.26
2513,2.26
2514,2.26
2515,2.26
2516,2.26
2517,2.26
2518,2.26
2519,2.26
2520,2.26
2521,2.26
2522,2.26
2523,2.26
2524,2.26
2525,2.26
2526,2.26
2527,2.26
2528,2.26
2529,2.26
2530,2.26
2531,2.26
2532,2.26
2533,2.26
2534,2.26
2535,2.26
2536,2.26
2537,2.26
2538,2.26
2539,2.26
2540,2.26
2541,2.26
2542,2.26
2543,2.26
2544,2.26
2545,2.26
2546,2.26
2547,2.26
2548,2.26
2549,2.26
2550,2.26
2551,2.26
2552,2.26
2553,2.26
2554,2.26
2555,2.26
2556,2.26
2557,2.26
2558,2.26
2559,2.26
2560,2.26
2561,2.26
2562,2.26
2563,2.26
2564,2.26
2565,2.26
2566,2.26
2567,2.26
2568,2.26
2569,2.26
2570,2.26
2571,2.26
2572,2.26
2573,2.26
2574,2.26
2575,2.26
2576,2.26
2577,2.26
2578,2.26
2579,2.26
2580,2.26
2581,2.26
2582,2.26
2583,2.26
2584,2.26
2585,2.26
2586,2.26
2587,2.26
2588,2.26
2589,2.26
2590,2.26
2591,2.26
2592,2.26
2593,2.26
2594,2.26
2595,2.26
2596,2.26
2597,2.26
2598,2.26
2599,2.26
2600,2.45
2601,2.45
2602,2.45
2603,2.45
2604,2.45
2605,2.45
2606,2.45
2607,2.45
2608,2.45
2609,2.45
2610,2.45
2611,2.45
2612,2.45
2613,2.45
2614,2.45
2615,2.45
2616,2.45
2617,2.45
2618,2.45
2619,2.45
2620,2.45
2621,2.45
2622,2.45
2623,2.45
2624,2.45
2625,2.45
2626,2.45
2627,2.45
2628,2.45
2629,2.45
2630,2.45
2631,2.45
2632,2.45
2633,2.45
2634,2.45
2635,2.45
2636,2.45
2637,2.45
2638,2.45
2639,2.45
2640,2.45
2641,2.45
2642,2.45
2643,2.45
2644,2.45
2645,2.45
2646,2.45
2647,2.45
2648,2.45
2649,2.45
2650,2.45
2651,2.45
2652,2.45
2653,2.45
2654,2.45
2655,2.45
2656,2.45
2657,2.45
2658,2.45
2659,2.45
2660,2.45
2661,2.45
2662,2.45
2663,2.45
2664,2.45
2665,2.45
2666,2.45
2667,2.45
2668,2.45
2669,2.45
2670,2.45
2671,2.45
2672,2.45
2673,2.45
2674,2.45
2675,2.45
2676,2.45
2677,2.45
2678,2.45
2679,2.45
2680,2.45
2681,2.45
2682,2.45
2683,2.45
2684,2.45
2685,2.45
2686,2.45
2687,2.45
2688,2.45
2689,2.45
2690,2.45
2691,2.45
2692,2.45
2693,2.45
2694,2.45
2695,2.45
2696,2.45
2697,2.45
2698,2.45
2699,2.45
2700,2.5
2701,2.5
2702,2.5
2703,2.5
2704,2.5
2705,2.5
2706,2.5
2707,2.5
2708,2.5
2709,2.5
2710,2.5
2711,2.5
2712,2.5
2713,2.5
2714,2.5
2715,2.5
2716,2.5
2717,2.5
2718,2.5
2719,2.5
2720,2.5
2721,2.5
2722,2.5
2723,2.5
2724,2.5
2725,2.5
2726,2.5
2727,2.5
2728,2.5
2729,2.5
2730,2.5
2731,2.5
2732,2.5
2733,2.5
2734,2.5
2735,2.5
2736,2.5
2737,2.5
2738,2.5
2739,2.5
2740,2.5
2741,2.5
2742,2.5
2743,2.5
2744,2.5
2745,2.5
2746,2.5
2747,2.5
2748,2.5
2749,2.5
2750,2.5
2751,2.5
2752,2.5
2753,2.5
2754,2.5
2755,2.5
2756,2.5
2757,2.5
2758,2.5
2759,2.5
2760,2.5
2761,2.5
2762,2.5
2763,2.5
2764,2.5
2765,2.5
2766,2.5
2767,2.5
2768,2.5
2769,2.5
2770,2.5
2771,2.5
2772,2.5
2773,2.5
2774,2.5
2775,2.5
2776,2.5
2777,2.5
2778,2.5
2779,2.5
2780,2.5
2781,2.5
2782,2.5
2783,2.5
2784,2.5
2785,2.5
2786,2.5
2787,2.5
2788,2.5
2789,2.5
2790,2.5
2791,2.5
2792,2.5
2793,2.5
2794,2.5
2795,2.5
2796,2.5
2797,2.5
2798,2.5
2799,2.5
2800,2.42
2801,2.42
2802,2.42
2803,2.42
2804,2.42
2805,2.42
2806,2.42
2807,2.42
2808,2.42
2809,2.42
2810,2.42
2811,2.42
2812,2.42
2813,2.42
2814,2.42
2815,2.42
2816,2.42
2817,2.42
2818,2.42
2819,2.42
2820,2.42
2821,2.42
2822,2.42
2823,2.42
2824,2.42
2825,2.42
2826,2.42
2827,2.42
2828,2.42
2829,2.42
2830,2.42
2831,2.42
2832,2.42
2833,2.42
2834,2.42
2835,2.42
2836,2.42
2837,2.42
2838,2.42
2839,2.42
2840,2.42
2841,2.42
2842,2.42
2843,2.42
2844,2.42
2845,2.42
2846,2.42
2847,2.42
2848,2.42
2849,2.42
2850,2.42
2851,2.42
2852,2.42
2853,2.42
2854,2.42
2855,2.42
2856,2.42
2857,2.42
2858,2.42
2859,2.42
2860,2.42
2861,2.42
2862,2.42
2863,2.42
2864,2.42
2865,2.42
2866,2.42
2867,2.42
2868,2.42
2869,2.42
2870,2.42
2871,2.42
2872,2.42
2873,2.42
2874,2.42
2875,2.42
2876,2.42
2877,2.42
2878,2.42
2879,2.42
2880,2.42
2881,2.42
2882,2.42
2883,2.42
2884,2.42
2885,2.42
2886,2.42
2887,2.42
2888,2.42
2889,2.42
2890,2.42
2891,2.42
2892,2.42
2893,2.42
2894,2.42
2895,2.42
2896,2.42
2897,2.42
2898,2.42
2899,2.42
2900,2.31
2901,2.31
2902,2.31
2903,2.31
2904,2.31
2905,2.31
2906,2.31
2907,2.31
2908,2.31
2909,2.31
2910,2.31
2911,2.31
2912,2.31
2913,2.31
2914,2.31
2915,2.31
2916,2.31
2917,2.31
2918,2.31
2919,2.31
2920,2.31
2921,2.31
2922,2.31
2923,2.31
2924,2.31
2925,2.31
2926,2.31
2927,2.31
2928,2.31
2929,2.31
2930,2.31
2931,2.31
2932,2.31
2933,2.31
2934,2.31
2935,2.31
2936,2.31
2937,2.31
2938,2.31
2939,2.31
2940,2.31
2941,2.31
2942,2.31
2943,2.31
2944,2.31
2945,2.31
2946,2.31
2947,2.31
2948,2.31
2949,2.31
2950,2.31
2951,2.31
2952,2.31
2953,2.31
2954,2.31
2955,2.31
2956,2.31
2957,2.31
2958,2.31
2959,2.31
2960,2.31
2961,2.31
2962,2.31
2963,2.31
2964,2.31
2965,2.31
2966,2.31
2967,2.31
2968,2.31
2969,2.31
2970,2.31
2971,2.31
2972,2.31
2973,2.31
2974,2.31
2975,2.31
2976,2.31
2977,2.31
2978,2.31
2979,2.31
2980,2.31
2981,2.31
2982,2.31
2983,2.31
2984,2.31
2985,2.31
2986,2.31
2987,2.31
2988,2.31
2989,2.31
2990,2.31
2991,2.31
2992,2.31
2993,2.31
2994,2.31
2995,2.31
2996,2.31
2997,2.31
2998,2.31
2999,2.31
3000,2.4
3001,2.4
3002,2.4
3003,2.4
3004,2.4
3005,2.4
3006,2.4
3007,2.4
3008,2.4
3009,2.4
3010,2.4
3011,2.4
3012,2.4
3013,2.4
3014,2.4
3015,2.4
3016,2.4
3017,2.4
3018,2.4
3019,2.4
3020,2.4
3021,2.4
3022,2.4
3023,2.4
3024,2.4
3025,2.4
3026,2.4
3027,2.4
3028,2.4
3029,2.4
3030,2.4
3031,2.4
3032,2.4
3033,2.4
3034,2.4
3035,2.4
3036,2.4
3037,2.4
3038,2.4
3039,2.4
3040,2.4
3041,2.4
3042,2.4
3043,2.4
3044,2.4
3045,2.4
3046,2.4
3047,2.4
3048,2.4
3049,2.4
3050,2.4
3051,2.4
3052,2.4
3053,2.4
3054,2.4
3055,2.4
3056,2.4
3057,2.4
3058,2.4
3059,2.4
3060,2.4
3061,2.4
3062,2.4
3063,2.4
3064,2.4
3065,2.4
3066,2.4
3067,2.4
3068,2.4
3069,2.4
3070,2.4
3071,2.4
3072,2.4
3073,2.4
3074,2.4
3075,2.4
3076,2.4
3077,2.4
3078,2.4
3079,2.4
3080,2.4
3081,2.4
3082,2.4
3083,2.4
3084,2.4
3085,2.4
3086,2.4
3087,2.4
3088,2.4
3089,2.4
3090,2.4
3091,2.4
3092,2.4
3093,2.4
3094,2.4
3095,2.4
3096,2.4
3097,2.4
3098,2.4
3099,2.4
3100,2.39
3101,2.39
3102,2.39
3103,2.39
3104,2.39
3105,2.39
3106,2.39
3107,2.39
3108,2.39
3109,2.39
3110,2.39
3111,2.39
3112,2.39
3113,2.39
3114,2.39
3115,2.39
3116,2.39
3117,2.39
3118,2.39
3119,2.39
3120,2.39
3121,2.39
3122,2.39
3123,2.39
3124,2.39
3125,2.39
3126,2.39
3127,2.39
3128,2.39
3129,2.39
3130,2.39
3131,2.39
3132,2.39
3133,2.39
3134,2.39
3135,2.39
3136,2.39
3137,2.39
3138,2.39
3139,2.39
3140,2.39
3141,2.39
3142,2.39
3143,2.39
3144,2.39
3145,2.39
3146,2.39
3147,2.39
3148,2.39
3149,2.39
3150,2.39
3151,2.39
3152,2.39
3153,2.39
3154,2.39
3155,2.39
3156,2.39
3157,2.39
3158,2.39
3159,2.39
3160,2.39
3161,2.39
3162,2.39
3163,2.39
3164,2.39
3165,2.39
3166,2.39
3167,2.39
3168,2.39
3169,2.39
3170,2.39
3171,2.39
3172,2.39
3173,2.39
3174,2.39
3175,2.39
3176,2.39
3177,2.39
3178,2.39
3179,2.39
3180,2.39
3181,2.39
3182,2.39
3183,2.39
3184,2.39
3185,2.39
3186,2.39
3187,2.39
3188,2.39
3189,2.39
3190,2.39
3191,2.39
3192,2.39
3193,2.39
3194,2.39
3195,2.39
3196,2.39
3197,2.39
3198,2.39
3199,2.39
3200,2.24
3201,2.24
3202,2.24
3203,2.24
3204,2.24
3205,2.24
3206,2.24
3207,2.24
3208,2.24
3209,2.24
3210,2.24
3211,2.24
3212,2.24
3213,2.24
3214,2.24
3215,2.24
3216,2.24
3217,2.24
3218,2.24
3219,2.24
3220,2.24
3221,2.24
3222,2.24
3223,2.24
3224,2.24
3225,2.24
3226,2.24
3227,2.24
3228,2.24
3229,2.24
3230,2.24
3231,2.24
3232,2.24
3233,2.24
3234,2.24
3235,2.24
3236,2.24
3237,2.24
3238,2.24
3239,2.24
3240,2.24
3241,2.24
3242,2.24
3243,2.24
3244,2.24
3245,2.24
3246,2.24
3247,2.24
3248,2.24
3249,2.24
3250,2.24
3251,2.24
3252,2.24
3253,2.24
3254,2.24
3255,2.24
3256,2.24
3257,2.24
3258,2.24
3259,2.24
3260,2.24
3261,2.24
3262,2.24
3263,2.24
3264,2.24
3265,2.24
3266,2.24
3267,2.24
3268,2.24
3269,2.24
3270,2.24
3271,2.24
3272,2.24
3273,2.24
3274,2.24
3275,2.24
3276,2.24
3277,2.24
3278,2.24
3279,2.24
3280,2.24
3281,2.24
3282,2.24
3283,2.24
3284,2.24
3285,2.24
3286,2.24
3287,2.24
3288,2.24
3289,2.24
3290,2.24
3291,2.24
3292,2.24
3293,2.24
3294,2.24
3295,2.24
3296,2.24
3297,2.24
3298,2.24
3299,2.24
3300,2.3
3301,2.3
3302,2.3
3303,2.3
3304,2.3
3305,2.3
3306,2.3
3307,2.3
3308,2.3
3309,2.3
3310,2.3
3311,2.3
3312,2.3
3313,2.3
3314,2.3
3315,2.3
3316,2.3
3317,2.3
3318,2.3
3319,2.3
3320,2.3
3321,2.3
3322,2.3
3323,2.3
3324,2.3
3325,2.3
3326,2.3
3327,2.3
3328,2.3
3329,2.3
3330,2.3
3331,2.3
3332,2.3
3333,2.3
3334,2.3
3335,2.3
3336,2.3
3337,2.3
3338,2.3
3339,2.3
3340,2.3
3341,2.3
3342,2.3
3343,2.3
3344,2.3
3345,2.3
3346,2.3
3347,2.3
3348,2.3
3349,2.3
3350,2.3
3351,2.3
3352,2.3
3353,2.3
3354,2.3
3355,2.3
3356,2.3
3357,2.3
3358,2.3
3359,2.3
3360,2.3
3361,2.3
3362,2.3
3363,2.3
3364,2.3
3365,2.3
3366,2.3
3367,2.3
3368,2.3
3369,2.3
3370,2.3
3371,2.3
3372,2.3
3373,2.3
3374,2.3
3375,2.3
3376,2.3
3377,2.3
3378,2.3
3379,2.3
3380,2.3
3381,2.3
3382,2.3
3383,2.3
3384,2.3
3385,2.3
3386,2.3
3387,2.3
3388,2.3
3389,2.3
3390,2.3
3391,2.3
3392,2.3
3393,2.3
3394,2.3
3395,2.3
3396,2.3
3397,2.3
3398,2.3
3399,2.3
3400,2.44
3401,2.44
3402,2.44
3403,2.44
3404,2.44
3405,2.44
3406,2.44
3407,2.44
3408,2.44
3409,2.44
3410,2.44
3411,2.44
3412,2.44
3413,2.44
3414,2.44
3415,2.44
3416,2.44
3417,2.44
3418,2.44
3419,2.44
3420,2.44
3421,2.44
3422,2.44
3423,2.44
3424,2.44
3425,2.44
3426,2.44
3427,2.44
3428,2.44
3429,2.44
3430,2.44
3431,2.44
3432,2.44
3433,2.44
3434,2.44
3435,2.44
3436,2.44
3437,2.44
3438,2.44
3439,2.44
3440,2.44
3441,2.44
3442,2.44
3443,2.44
3444,2.44
3445,2.44
3446,2.44
3447,2.44
3448,2.44
3449,2.44
3450,2.44
3451,2.44
3452,2.44
3453,2.44
3454,2.44
3455,2.44
3456,2.44
3457,2.44
3458,2.44
3459,2.44
3460,2.44
3461,2.44
3462,2.44
3463,2.44
3464,2.44
3465,2.44
3466,2.44
3467,2.44
3468,2.44
3469,2.44
3470,2.44
3471,2.44
3472,2.44
3473,2.44
3474,2.44
3475,2.44
3476,2.44
3477,2.44
3478,2.44
3479,2.44
3480,2.44
3481,2.44
3482,2.44
3483,2.44
3484,2.44
3485,2.44
3486,2.44
3487,2.44
3488,2.44
3489,2.44
3490,2.44
3491,2.44
3492,2.44
3493,2.44
3494,2.44
3495,2.44
3496,2.44
3497,2.44
3498,2.44
3499,2.44
3500,2.47
3501,2.47
3502,2.47
3503,2.47
3504,2.47
3505,2.47
3506,2.47
3507,2.47
3508,2.47
3509,2.47
3510,2.47
3511,2.47
3512,2.47
3513,2.47
3514,2.47
3515,2.47
3516,2.47
3517,2.47
3518,2.47
3519,2.47
3520,2.47
3521,2.47
3522,2.47
3523,2.47
3524,2.47
3525,2.47
3526,2.47
3527,2.47
3528,2.47
3529,2.47
3530,2.47
3531,2.47
3532,2.47
3533,2.47
3534,2.47
3535,2.47
3536,2.47
3537,2.47
3538,2.47
3539,2.47
3540,2.47
3541,2.47
3542,2.47
3543,2.47
3544,2.47
3545,2.47
3546,2.47
3547,2.47
3548,2.47
3549,2.47
3550,2.47
3551,2.47
3552,2.47
3553,2.47
3554,2.47
3555,2.47
3556,2.47
3557,2.47
3558,2.47
3559,2.47
3560,2.47
3561,2.47
3562,2.47
3563,2.47
3564,2.47
3565,2.47
3566,2.47
3567,2.47
3568,2.47
3569,2.47
3570,2.47
3571,2.47
3572,2.47
3573,2.47
3574,2.47
3575,2.47
3576,2.47
3577,2.47
3578,2.47
3579,2.47
3580,2.47
3581,2.47
3582,2.47
3583,2.47
3584,2.47
3585,2.47
3586,2.47
3587,2.47
3588,2.47
3589,2.47
3590,2.47
3591,2.47
3592,2.47
3593,2.47
3594,2.47
3595,2.47
3596,2.47
3597,2.47
3598,2.47
3599,2.47
3600,2.44
3601,2.44
3602,2.44
3603,2.44
3604,2.44
3605,2.44
3606,2.44
3607,2.44
3608,2.44
3609,2.44
3610,2.44
3611,2.44
3612,2.44
3613,2.44
3614,2.44
3615,2.44
3616,2.44
3617,2.44
3618,2.44
3619,2.44
3620,2.44
3621,2.44
3622,2.44
3623,2.44
3624,2.44
3625,2.44
3626,2.44
3627,2.44
3628,2.44
3629,2.44
3630,2.44
3631,2.44
3632,2.44
3633,2.44
3634,2.44
3635,2.44
3636,2.44
3637,2.44
3638,2.44
3639,2.44
3640,2.44
3641,2.44
3642,2.44
3643,2.44
3644,2.44
3645,2.44
3646,2.44
3647,2.44
3648,2.44
3649,2.44
3650,2.44
3651,2.44
3652,2.44
3653,2.44
3654,2.44
3655,2.44
3656,2.44
3657,2.44
3658,2.44
3659,2.44
3660,2.44
3661,2.44
3662,2.44
3663,2.44
3664,2.44
3665,2.44
3666,2.44
3667,2.44
3668,2.44
3669,2.44
3670,2.44
3671,2.44
3672,2.44
3673,2.44
3674,2.44
3675,2.44
3676,2.44
3677,2.44
3678,2.44
3679,2.44
3680,2.44
3681,2.44
3682,2.44
3683,2.44
3684,2.44
3685,2.44
3686,2.44
3687,2.44
3688,2.44
3689,2.44
3690,2.44
3691,2.44
3692,2.44
3693,2.44
3694,2.44
3695,2.44
3696,2.44
3697,2.44
3698,2.44
3699,2.44
3700,2.33
3701,2.33
3702,2.33
3703,2.33
3704,2.33
3705,2.33
3706,2.33
3707,2.33
3708,2.33
3709,2.33
3710,2.33
3711,2.33
3712,2.33
3713,2.33
3714,2.33
3715,2.33
3716,2.33
3717,2.33
3718,2.33
3719,2.33
3720,2.33
3721,2.33
3722,2.33
3723,2.33
3724,2.33
3725,2.33
3726,2.33
3727,2.33
3728,2.33
3729,2.33
3730,2.33
3731,2.33
3732,2.33
3733,2.33
3734,2.33
3735,2.33
3736,2.33
3737,2.33
3738,2.33
3739,2.33
3740,2.33
3741,2.33
3742,2.33
3743,2.33
3744,2.33
3745,2.33
3746,2.33
3747,2.33
3748,2.33
3749,2.33
3750,2.33
3751,2.33
3752,2.33
3753,2.33
3754,2.33
3755,2.33
3756,2.33
3757,2.33
3758,2.33
3759,2.33
3760,2.33
3761,2.33
3762,2.33
3763,2.33
3764,2.33
3765,2.33
3766,2.33
3767,2.33
3768,2.33
3769,2.33
3770,2.33
3771,2.33
3772,2.33
3773,2.33
3774,2.33
3775,2.33
3776,2.33
3777,2.33
3778,2.33
3779,2.33
3780,2.33
3781,2.33
3782,2.33
3783,2.33
3784,2.33
3785,2.33
3786,2.33
3787,2.33
3788,2.33
3789,2.33
3790,2.33
3791,2.33
3792,2.33
3793,2.33
3794,2.33
3795,2.33
3796,2.33
3797,2.33
3798,2.33
3799,2.33
3800,2.42
3801,2.42
3802,2.42
3803,2.42
3804,2.42
3805,2.42
3806,2.42
3807,2.42
3808,2.42
3809,2.42
3810,2.42
3811,2.42
3812,2.42
3813,2.42
3814,2.42
3815,2.42
3816,2.42
3817,2.42
3818,2.42
3819,2.42
3820,2.42
3821,2.42
3822,2.42
3823,2.42
3824,2.42
3825,2.42
3826,2.42
3827,2.42
3828,2.42
3829,2.42
3830,2.42
3831,2.42
3832,2.42
3833,2.42
3834,2.42
3835,2.42
3836,2.42
3837,2.42
3838,2.42
3839,2.42
3840,2.42
3841,2.42
3842,2.42
3843,2.42
3844,2.42
3845,2.42
3846,2.42
3847,2.42
3848,2.42
3849,2.42
3850,2.42
3851,2.42
3852,2.42
3853,2.42
3854,2.42
3855,2.42
3856,2.42
3857,2.42
3858,2.42
3859,2.42
3860,2.42
3861,2.42
3862,2.42
3863,2.42
3864,2.42
3865,2.42
3866,2.42
3867,2.42
3868,2.42
3869,2.42
3870,2.42
3871,2.42
3872,2.42
3873,2.42
3874,2.42
3875,2.42
3876,2.42
3877,2.42
3878,2.42
3879,2.42
3880,2.42
3881,2.42
3882,2.42
3883,2.42
3884,2.42
3885,2.42
3886,2.42
3887,2.42
3888,2.42
3889,2.42
3890,2.42
3891,2.42
3892,2.42
3893,2.42
3894,2.42
3895,2.42
3896,2.42
3897,2.42
3898,2.42
3899,2.42
3900,2.46
3901,2.46
3902,2.46
3903,2.46
3904,2.46
3905,2.46
3906,2.46
3907,2.46
3908,2.46
3909,2.46
3910,2.46
3911,2.46
3912,2.46
3913,2.46
3914,2.46
3915,2.46
3916,2.46
3917,2.46
3918,2.46
3919,2.46
3920,2.46
3921,2.46
3922,2.46
3923,2.46
3924,2.46
3925,2.46
3926,2.46
3927,2.46
3928,2.46
3929,2.46
3930,2.46
3931,2.46
3932,2.46
3933,2.46
3934,2.46
3935,2.46
3936,2.46
3937,2.46
3938,2.46
3939,2.46
3940,2.46
3941,2.46
3942,2.46
3943,2.46
3944,2.46
3945,2.46
3946,2.46
3947,2.46
3948,2.46
3949,2.46
3950,2.46
3951,2.46
3952,2.46
3953,2.46
3954,2.46
3955,2.46
3956,2.46
3957,2.46
3958,2.46
3959,2.46
3960,2.46
3961,2.46
3962,2.46
3963,2.46
3964,2.46
3965,2.46
3966,2.46
3967,2.46
3968,2.46
3969,2.46
3970,2.46
3971,2.46
3972,2.46
3973,2.46
3974,2.46
3975,2.46
3976,2.46
3977,2.46
3978,2.46
3979,2.46
3980,2.46
3981,2.46
3982,2.46
3983,2.46
3984,2.46
3985,2.46
3986,2.46
3987,2.46
3988,2.46
3989,2.46
3990,2.46
3991,2.46
3992,2.46
3993,2.46
3994,2.46
3995,2.46
3996,2.46
3997,2.46
3998,2.46
3999,2.46
4000,2.37
4001,2.37
4002,2.37
4003,2.37
4004,2.37
4005,2.37
4006,2.37
4007,2.37
4008,2.37
4009,2.37
4010,2.37
4011,2.37
4012,2.37
4013,2.37
4014,2.37
4015,2.37
4016,2.37
4017,2.37
4018,2.37
4019,2.37
4020,2.37
4021,2.37
4022,2.37
4023,2.37
4024,2.37
4025,2.37
4026,2.37
4027,2.37
4028,2.37
4029,2.37
4030,2.37
4031,2.37
4032,2.37
4033,2.37
4034,2.37
4035,2.37
4036,2.37
4037,2.37
4038,2.37
4039,2.37
4040,2.37
4041,2.37
4042,2.37
4043,2.37
4044,2.37
4045,2.37
4046,2.37
4047,2.37
4048,2.37
4049,2.37
4050,2.37
4051,2.37
4052,2.37
4053,2.37
4054,2.37
4055,2.37
4056,2.37
4057,2.37
4058,2.37
4059,2.37
4060,2.37
4061,2.37
4062,2.37
4063,2.37
4064,2.37
4065,2.37
4066,2.37
4067,2.37
4068,2.37
4069,2.37
4070,2.37
4071,2.37
4072,2.37
4073,2.37
4074,2.37
4075,2.37
4076,2.37
4077,2.37
4078,2.37
4079,2.37
4080,2.37
4081,2.37
4082,2.37
4083,2.37
4084,2.37
4085,2.37
4086,2.37
4087,2.37
4088,2.37
4089,2.37
4090,2.37
4091,2.37
4092,2.37
4093,2.37
4094,2.37
4095,2.37
4096,2.37
4097,2.37
4098,2.37
4099,2.37
4100,2.32
4101,2.32
4102,2.32
4103,2.32
4104,2.32
4105,2.32
4106,2.32
4107,2.32
4108,2.32
4109,2.32
4110,2.32
4111,2.32
4112,2.32
4113,2.32
4114,2.32
4115,2.32
4116,2.32
4117,2.32
4118,2.32
4119,2.32
4120,2.32
4121,2.32
4122,2.32
4123,2.32
4124,2.32
4125,2.32
4126,2.32
4127,2.32
4128,2.32
4129,2.32
4130,2.32
4131,2.32
4132,2.32
4133,2.32
4134,2.32
4135,2.32
4136,2.32
4137,2.32
4138,2.32
4139,2.32
4140,2.32
