,0
806,16.47
807,16.47
808,16.47
809,16.47
810,16.47
811,16.47
812,16.47
813,16.47
814,16.47
815,16.47
816,16.47
817,16.47
818,16.47
819,16.47
820,16.47
821,16.47
822,16.47
823,16.47
824,16.47
825,16.47
826,16.47
827,16.47
828,16.47
829,16.47
830,16.47
831,16.47
832,16.47
833,16.47
834,16.47
835,16.47
836,16.47
837,16.47
838,16.47
839,16.47
840,16.47
841,16.47
842,16.47
843,16.47
844,16.47
845,16.47
846,16.47
847,16.47
848,16.47
849,16.47
850,16.47
851,16.47
852,16.47
853,16.47
854,16.47
855,16.47
856,16.47
857,16.47
858,16.47
859,16.47
860,16.47
861,16.47
862,16.47
863,16.47
864,16.47
865,16.47
866,16.47
867,16.47
868,16.47
869,16.47
870,16.47
871,16.47
872,16.47
873,16.47
874,16.47
875,16.47
876,16.47
877,16.47
878,16.47
879,16.47
880,16.47
881,16.47
882,16.47
883,16.47
884,16.47
885,16.47
886,16.47
887,16.47
888,16.47
889,16.47
890,16.47
891,16.47
892,16.47
893,16.47
894,16.47
895,16.47
896,16.47
897,16.47
898,16.47
899,16.47
900,12.46
901,12.46
902,12.46
903,12.46
904,12.46
905,12.46
906,12.46
907,12.46
908,12.46
909,12.46
910,12.46
911,12.46
912,12.46
913,12.46
914,12.46
915,12.46
916,12.46
917,12.46
918,12.46
919,12.46
920,12.46
921,12.46
922,12.46
923,12.46
924,12.46
925,12.46
926,12.46
927,12.46
928,12.46
929,12.46
930,12.46
931,12.46
932,12.46
933,12.46
934,12.46
935,12.46
936,12.46
937,12.46
938,12.46
939,12.46
940,12.46
941,12.46
942,12.46
943,12.46
944,12.46
945,12.46
946,12.46
947,12.46
948,12.46
949,12.46
950,12.46
951,12.46
952,12.46
953,12.46
954,12.46
955,12.46
956,12.46
957,12.46
958,12.46
959,12.46
960,12.46
961,12.46
962,12.46
963,12.46
964,12.46
965,12.46
966,12.46
967,12.46
968,12.46
969,12.46
970,12.46
971,12.46
972,12.46
973,12.46
974,12.46
975,12.46
976,12.46
977,12.46
978,12.46
979,12.46
980,12.46
981,12.46
982,12.46
983,12.46
984,12.46
985,12.46
986,12.46
987,12.46
988,12.46
989,12.46
990,12.46
991,12.46
992,12.46
993,12.46
994,12.46
995,12.46
996,12.46
997,12.46
998,12.46
999,12.46
1000,12.06
1001,12.06
1002,12.06
1003,12.06
1004,12.06
1005,12.06
1006,12.06
1007,12.06
1008,12.06
1009,12.06
1010,12.06
1011,12.06
1012,12.06
1013,12.06
1014,12.06
1015,12.06
1016,12.06
1017,12.06
1018,12.06
1019,12.06
1020,12.06
1021,12.06
1022,12.06
1023,12.06
1024,12.06
1025,12.06
1026,12.06
1027,12.06
1028,12.06
1029,12.06
1030,12.06
1031,12.06
1032,12.06
1033,12.06
1034,12.06
1035,12.06
1036,12.06
1037,12.06
1038,12.06
1039,12.06
1040,12.06
1041,12.06
1042,12.06
1043,12.06
1044,12.06
1045,12.06
1046,12.06
1047,12.06
1048,12.06
1049,12.06
1050,12.06
1051,12.06
1052,12.06
1053,12.06
1054,12.06
1055,12.06
1056,12.06
1057,12.06
1058,12.06
1059,12.06
1060,12.06
1061,12.06
1062,12.06
1063,12.06
1064,12.06
1065,12.06
1066,12.06
1067,12.06
1068,12.06
1069,12.06
1070,12.06
1071,12.06
1072,12.06
1073,12.06
1074,12.06
1075,12.06
1076,12.06
1077,12.06
1078,12.06
1079,12.06
1080,12.06
1081,12.06
1082,12.06
1083,12.06
1084,12.06
1085,12.06
1086,12.06
1087,12.06
1088,12.06
1089,12.06
1090,12.06
1091,12.06
1092,12.06
1093,12.06
1094,12.06
1095,12.06
1096,12.06
1097,12.06
1098,12.06
1099,12.06
1100,19.42
1101,19.42
1102,19.42
1103,19.42
1104,19.42
1105,19.42
1106,19.42
1107,19.42
1108,19.42
1109,19.42
1110,19.42
1111,19.42
1112,19.42
1113,19.42
1114,19.42
1115,19.42
1116,19.42
1117,19.42
1118,19.42
1119,19.42
1120,19.42
1121,19.42
1122,19.42
1123,19.42
1124,19.42
1125,19.42
1126,19.42
1127,19.42
1128,19.42
1129,19.42
1130,19.42
1131,19.42
1132,19.42
1133,19.42
1134,19.42
1135,19.42
1136,19.42
1137,19.42
1138,19.42
1139,19.42
1140,19.42
1141,19.42
1142,19.42
1143,19.42
1144,19.42
1145,19.42
1146,19.42
1147,19.42
1148,19.42
1149,19.42
1150,19.42
1151,19.42
1152,19.42
1153,19.42
1154,19.42
1155,19.42
1156,19.42
1157,19.42
1158,19.42
1159,19.42
1160,19.42
1161,19.42
1162,19.42
1163,19.42
1164,19.42
1165,19.42
1166,19.42
1167,19.42
1168,19.42
1169,19.42
1170,19.42
1171,19.42
1172,19.42
1173,19.42
1174,19.42
1175,19.42
1176,19.42
1177,19.42
1178,19.42
1179,19.42
1180,19.42
1181,19.42
1182,19.42
1183,19.42
1184,19.42
1185,19.42
1186,19.42
1187,19.42
1188,19.42
1189,19.42
1190,19.42
1191,19.42
1192,19.42
1193,19.42
1194,19.42
1195,19.42
1196,19.42
1197,19.42
1198,19.42
1199,19.42
1200,9.42
1201,9.42
1202,9.42
1203,9.42
1204,9.42
1205,9.42
1206,9.42
1207,9.42
1208,9.42
1209,9.42
1210,9.42
1211,9.42
1212,9.42
1213,9.42
1214,9.42
1215,9.42
1216,9.42
1217,9.42
1218,9.42
1219,9.42
1220,9.42
1221,9.42
1222,9.42
1223,9.42
1224,9.42
1225,9.42
1226,9.42
1227,9.42
1228,9.42
1229,9.42
1230,9.42
1231,9.42
1232,9.42
1233,9.42
1234,9.42
1235,9.42
1236,9.42
1237,9.42
1238,9.42
1239,9.42
1240,9.42
1241,9.42
1242,9.42
1243,9.42
1244,9.42
1245,9.42
1246,9.42
1247,9.42
1248,9.42
1249,9.42
1250,9.42
1251,9.42
1252,9.42
1253,9.42
1254,9.42
1255,9.42
1256,9.42
1257,9.42
1258,9.42
1259,9.42
1260,9.42
1261,9.42
1262,9.42
1263,9.42
1264,9.42
1265,9.42
1266,9.42
1267,9.42
1268,9.42
1269,9.42
1270,9.42
1271,9.42
1272,9.42
1273,9.42
1274,9.42
1275,9.42
1276,9.42
1277,9.42
1278,9.42
1279,9.42
1280,9.42
1281,9.42
1282,9.42
1283,9.42
1284,9.42
1285,9.42
1286,9.42
1287,9.42
1288,9.42
1289,9.42
1290,9.42
1291,9.42
1292,9.42
1293,9.42
1294,9.42
1295,9.42
1296,9.42
1297,9.42
1298,9.42
1299,9.42
1300,17.02
1301,17.02
1302,17.02
1303,17.02
1304,17.02
1305,17.02
1306,17.02
1307,17.02
1308,17.02
1309,17.02
1310,17.02
1311,17.02
1312,17.02
1313,17.02
1314,17.02
1315,17.02
1316,17.02
1317,17.02
1318,17.02
1319,17.02
1320,17.02
1321,17.02
1322,17.02
1323,17.02
1324,17.02
1325,17.02
1326,17.02
1327,17.02
1328,17.02
1329,17.02
1330,17.02
1331,17.02
1332,17.02
1333,17.02
1334,17.02
1335,17.02
1336,17.02
1337,17.02
1338,17.02
1339,17.02
1340,17.02
1341,17.02
1342,17.02
1343,17.02
1344,17.02
1345,17.02
1346,17.02
1347,17.02
1348,17.02
1349,17.02
1350,17.02
1351,17.02
1352,17.02
1353,17.02
1354,17.02
1355,17.02
1356,17.02
1357,17.02
1358,17.02
1359,17.02
1360,17.02
1361,17.02
1362,17.02
1363,17.02
1364,17.02
1365,17.02
1366,17.02
1367,17.02
1368,17.02
1369,17.02
1370,17.02
1371,17.02
1372,17.02
1373,17.02
1374,17.02
1375,17.02
1376,17.02
1377,17.02
1378,17.02
1379,17.02
1380,17.02
1381,17.02
1382,17.02
1383,17.02
1384,17.02
1385,17.02
1386,17.02
1387,17.02
1388,17.02
1389,17.02
1390,17.02
1391,17.02
1392,17.02
1393,17.02
1394,17.02
1395,17.02
1396,17.02
1397,17.02
1398,17.02
1399,17.02
1400,2.82
1401,2.82
1402,2.82
1403,2.82
1404,2.82
1405,2.82
1406,2.82
1407,2.82
1408,2.82
1409,2.82
1410,2.82
1411,2.82
1412,2.82
1413,2.82
1414,2.82
1415,2.82
1416,2.82
1417,2.82
1418,2.82
1419,2.82
1420,2.82
1421,2.82
1422,2.82
1423,2.82
1424,2.82
1425,2.82
1426,2.82
1427,2.82
1428,2.82
1429,2.82
1430,2.82
1431,2.82
1432,2.82
1433,2.82
1434,2.82
1435,2.82
1436,2.82
1437,2.82
1438,2.82
1439,2.82
1440,2.82
1441,2.82
1442,2.82
1443,2.82
1444,2.82
1445,2.82
1446,2.82
1447,2.82
1448,2.82
1449,2.82
1450,2.82
1451,2.82
1452,2.82
1453,2.82
1454,2.82
1455,2.82
1456,2.82
1457,2.82
1458,2.82
1459,2.82
1460,2.82
1461,2.82
1462,2.82
1463,2.82
1464,2.82
1465,2.82
1466,2.82
1467,2.82
1468,2.82
1469,2.82
1470,2.82
1471,2.82
1472,2.82
1473,2.82
1474,2.82
1475,2.82
1476,2.82
1477,2.82
1478,2.82
1479,2.82
1480,2.82
1481,2.82
1482,2.82
1483,2.82
1484,2.82
1485,2.82
1486,2.82
1487,2.82
1488,2.82
1489,2.82
1490,2.82
1491,2.82
1492,2.82
1493,2.82
1494,2.82
1495,2.82
1496,2.82
1497,2.82
1498,2.82
1499,2.82
1500,27.83
1501,27.83
1502,27.83
1503,27.83
1504,27.83
1505,27.83
1506,27.83
1507,27.83
1508,27.83
1509,27.83
1510,27.83
1511,27.83
1512,27.83
1513,27.83
1514,27.83
1515,27.83
1516,27.83
1517,27.83
1518,27.83
1519,27.83
1520,27.83
1521,27.83
1522,27.83
1523,27.83
1524,27.83
1525,27.83
1526,27.83
1527,27.83
1528,27.83
1529,27.83
1530,27.83
1531,27.83
1532,27.83
1533,27.83
1534,27.83
1535,27.83
1536,27.83
1537,27.83
1538,27.83
1539,27.83
1540,27.83
1541,27.83
1542,27.83
1543,27.83
1544,27.83
1545,27.83
1546,27.83
1547,27.83
1548,27.83
1549,27.83
1550,27.83
1551,27.83
1552,27.83
1553,27.83
1554,27.83
1555,27.83
1556,27.83
1557,27.83
1558,27.83
1559,27.83
1560,27.83
1561,27.83
1562,27.83
1563,27.83
1564,27.83
1565,27.83
1566,27.83
1567,27.83
1568,27.83
1569,27.83
1570,27.83
1571,27.83
1572,27.83
1573,27.83
1574,27.83
1575,27.83
1576,27.83
1577,27.83
1578,27.83
1579,27.83
1580,27.83
1581,27.83
1582,27.83
1583,27.83
1584,27.83
1585,27.83
1586,27.83
1587,27.83
1588,27.83
1589,27.83
1590,27.83
1591,27.83
1592,27.83
1593,27.83
1594,27.83
1595,27.83
1596,27.83
1597,27.83
1598,27.83
1599,27.83
1600,18.81
1601,18.81
1602,18.81
1603,18.81
1604,18.81
1605,18.81
1606,18.81
1607,18.81
1608,18.81
1609,18.81
1610,18.81
1611,18.81
1612,18.81
1613,18.81
1614,18.81
1615,18.81
1616,18.81
1617,18.81
1618,18.81
1619,18.81
1620,18.81
1621,18.81
1622,18.81
1623,18.81
1624,18.81
1625,18.81
1626,18.81
1627,18.81
1628,18.81
1629,18.81
1630,18.81
1631,18.81
1632,18.81
1633,18.81
1634,18.81
1635,18.81
1636,18.81
1637,18.81
1638,18.81
1639,18.81
1640,18.81
1641,18.81
1642,18.81
1643,18.81
1644,18.81
1645,18.81
1646,18.81
1647,18.81
1648,18.81
1649,18.81
1650,18.81
1651,18.81
1652,18.81
1653,18.81
1654,18.81
1655,18.81
1656,18.81
1657,18.81
1658,18.81
1659,18.81
1660,18.81
1661,18.81
1662,18.81
1663,18.81
1664,18.81
1665,18.81
1666,18.81
1667,18.81
1668,18.81
1669,18.81
1670,18.81
1671,18.81
1672,18.81
1673,18.81
1674,18.81
1675,18.81
1676,18.81
1677,18.81
1678,18.81
1679,18.81
1680,18.81
1681,18.81
1682,18.81
1683,18.81
1684,18.81
1685,18.81
1686,18.81
1687,18.81
1688,18.81
1689,18.81
1690,18.81
1691,18.81
1692,18.81
1693,18.81
1694,18.81
1695,18.81
1696,18.81
1697,18.81
1698,18.81
1699,18.81
1700,15.36
1701,15.36
1702,15.36
1703,15.36
1704,15.36
1705,15.36
1706,15.36
1707,15.36
1708,15.36
1709,15.36
1710,15.36
1711,15.36
1712,15.36
1713,15.36
1714,15.36
1715,15.36
1716,15.36
1717,15.36
1718,15.36
1719,15.36
1720,15.36
1721,15.36
1722,15.36
1723,15.36
1724,15.36
1725,15.36
1726,15.36
1727,15.36
1728,15.36
1729,15.36
1730,15.36
1731,15.36
1732,15.36
1733,15.36
1734,15.36
1735,15.36
1736,15.36
1737,15.36
1738,15.36
1739,15.36
1740,15.36
1741,15.36
1742,15.36
1743,15.36
1744,15.36
1745,15.36
1746,15.36
1747,15.36
1748,15.36
1749,15.36
1750,15.36
1751,15.36
1752,15.36
1753,15.36
1754,15.36
1755,15.36
1756,15.36
1757,15.36
1758,15.36
1759,15.36
1760,15.36
1761,15.36
1762,15.36
1763,15.36
1764,15.36
1765,15.36
1766,15.36
1767,15.36
1768,15.36
1769,15.36
1770,15.36
1771,15.36
1772,15.36
1773,15.36
1774,15.36
1775,15.36
1776,15.36
1777,15.36
1778,15.36
1779,15.36
1780,15.36
1781,15.36
1782,15.36
1783,15.36
1784,15.36
1785,15.36
1786,15.36
1787,15.36
1788,15.36
1789,15.36
1790,15.36
1791,15.36
1792,15.36
1793,15.36
1794,15.36
1795,15.36
1796,15.36
1797,15.36
1798,15.36
1799,15.36
1800,12.87
1801,12.87
1802,12.87
1803,12.87
1804,12.87
1805,12.87
1806,12.87
1807,12.87
1808,12.87
1809,12.87
1810,12.87
1811,12.87
1812,12.87
1813,12.87
1814,12.87
1815,12.87
1816,12.87
1817,12.87
1818,12.87
1819,12.87
1820,12.87
1821,12.87
1822,12.87
1823,12.87
1824,12.87
1825,12.87
1826,12.87
1827,12.87
1828,12.87
1829,12.87
1830,12.87
1831,12.87
1832,12.87
1833,12.87
1834,12.87
1835,12.87
1836,12.87
1837,12.87
1838,12.87
1839,12.87
1840,12.87
1841,12.87
1842,12.87
1843,12.87
1844,12.87
1845,12.87
1846,12.87
1847,12.87
1848,12.87
1849,12.87
1850,12.87
1851,12.87
1852,12.87
1853,12.87
1854,12.87
1855,12.87
1856,12.87
1857,12.87
1858,12.87
1859,12.87
1860,12.87
1861,12.87
1862,12.87
1863,12.87
1864,12.87
1865,12.87
1866,12.87
1867,12.87
1868,12.87
1869,12.87
1870,12.87
1871,12.87
1872,12.87
1873,12.87
1874,12.87
1875,12.87
1876,12.87
1877,12.87
1878,12.87
1879,12.87
1880,12.87
1881,12.87
1882,12.87
1883,12.87
1884,12.87
1885,12.87
1886,12.87
1887,12.87
1888,12.87
1889,12.87
1890,12.87
1891,12.87
1892,12.87
1893,12.87
1894,12.87
1895,12.87
1896,12.87
1897,12.87
1898,12.87
1899,12.87
1900,8.48
1901,8.48
1902,8.48
1903,8.48
1904,8.48
1905,8.48
1906,8.48
1907,8.48
1908,8.48
1909,8.48
1910,8.48
1911,8.48
1912,8.48
1913,8.48
1914,8.48
1915,8.48
1916,8.48
1917,8.48
1918,8.48
1919,8.48
1920,8.48
1921,8.48
1922,8.48
1923,8.48
1924,8.48
1925,8.48
1926,8.48
1927,8.48
1928,8.48
1929,8.48
1930,8.48
1931,8.48
1932,8.48
1933,8.48
1934,8.48
1935,8.48
1936,8.48
1937,8.48
1938,8.48
1939,8.48
1940,8.48
1941,8.48
1942,8.48
1943,8.48
1944,8.48
1945,8.48
1946,8.48
1947,8.48
1948,8.48
1949,8.48
1950,8.48
1951,8.48
1952,8.48
1953,8.48
1954,8.48
1955,8.48
1956,8.48
1957,8.48
1958,8.48
1959,8.48
1960,8.48
1961,8.48
1962,8.48
1963,8.48
1964,8.48
1965,8.48
1966,8.48
1967,8.48
1968,8.48
1969,8.48
1970,8.48
1971,8.48
1972,8.48
1973,8.48
1974,8.48
1975,8.48
1976,8.48
1977,8.48
1978,8.48
1979,8.48
1980,8.48
1981,8.48
1982,8.48
1983,8.48
1984,8.48
1985,8.48
1986,8.48
1987,8.48
1988,8.48
1989,8.48
1990,8.48
1991,8.48
1992,8.48
1993,8.48
1994,8.48
1995,8.48
1996,8.48
1997,8.48
1998,8.48
1999,8.48
2000,14.27
2001,14.27
2002,14.27
2003,14.27
2004,14.27
2005,14.27
2006,14.27
2007,14.27
2008,14.27
2009,14.27
2010,14.27
2011,14.27
2012,14.27
2013,14.27
2014,14.27
2015,14.27
2016,14.27
2017,14.27
2018,14.27
2019,14.27
2020,14.27
2021,14.27
2022,14.27
2023,14.27
2024,14.27
2025,14.27
2026,14.27
2027,14.27
2028,14.27
2029,14.27
2030,14.27
2031,14.27
2032,14.27
2033,14.27
2034,14.27
2035,14.27
2036,14.27
2037,14.27
2038,14.27
2039,14.27
2040,14.27
2041,14.27
2042,14.27
2043,14.27
2044,14.27
2045,14.27
2046,14.27
2047,14.27
2048,14.27
2049,14.27
2050,14.27
2051,14.27
2052,14.27
2053,14.27
2054,14.27
2055,14.27
2056,14.27
2057,14.27
2058,14.27
2059,14.27
2060,14.27
2061,14.27
2062,14.27
2063,14.27
2064,14.27
2065,14.27
2066,14.27
2067,14.27
2068,14.27
2069,14.27
2070,14.27
2071,14.27
2072,14.27
2073,14.27
2074,14.27
2075,14.27
2076,14.27
2077,14.27
2078,14.27
2079,14.27
2080,14.27
2081,14.27
2082,14.27
2083,14.27
2084,14.27
2085,14.27
2086,14.27
2087,14.27
2088,14.27
2089,14.27
2090,14.27
2091,14.27
2092,14.27
2093,14.27
2094,14.27
2095,14.27
2096,14.27
2097,14.27
2098,14.27
2099,14.27
2100,26.39
2101,26.39
2102,26.39
2103,26.39
2104,26.39
2105,26.39
2106,26.39
2107,26.39
2108,26.39
2109,26.39
2110,26.39
2111,26.39
2112,26.39
2113,26.39
2114,26.39
2115,26.39
2116,26.39
2117,26.39
2118,26.39
2119,26.39
2120,26.39
2121,26.39
2122,26.39
2123,26.39
2124,26.39
2125,26.39
2126,26.39
2127,26.39
2128,26.39
2129,26.39
2130,26.39
2131,26.39
2132,26.39
2133,26.39
2134,26.39
2135,26.39
2136,26.39
2137,26.39
2138,26.39
2139,26.39
2140,26.39
2141,26.39
